FileName,TrackLength,Frequency
tracked_Traj_Middle_Set4008.nd2_crop.tif,17.5,39
tracked_Traj_Middle_Set4008.nd2_crop.tif,22.5,19
tracked_Traj_Middle_Set4008.nd2_crop.tif,27.5,15
tracked_Traj_Middle_Set4008.nd2_crop.tif,32.5,6
tracked_Traj_Middle_Set4008.nd2_crop.tif,37.5,3
tracked_Traj_Middle_Set4008.nd2_crop.tif,42.5,2
tracked_Traj_Middle_Set4008.nd2_crop.tif,47.5,5
tracked_Traj_Middle_Set4008.nd2_crop.tif,52.5,1
tracked_Traj_Middle_Set4008.nd2_crop.tif,57.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,62.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,67.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,72.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,77.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,82.5,1
tracked_Traj_Middle_Set4008.nd2_crop.tif,87.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,92.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,97.5,1
