Trajectory,cell_label,n_frames,D,r_squared,filtered,D_err
1069,90,3,,,short,
1070,92,2,,,short,
1071,89,2,,,short,
1072,82,2,,,short,
1073,89,3,,,short,
1074,82,2,,,short,
1075,96,2,,,short,
1076,91,2,,,short,
1077,88,2,,,short,
1078,90,2,,,short,
1079,82,4,,,short,
1080,81,5,,,short,
1081,95,3,,,short,
1082,91,2,,,short,
1083,93,2,,,short,
1084,99,11,0.0996269530696681,0.8781159916571467,ok,0.01855855969660119
1085,100,2,,,short,
1086,102,5,,,short,
1087,96,2,,,short,
1088,96,7,,,short,
1089,77,3,,,short,
1090,98,56,0.010370069022979121,0.998392008887174,ok,0.00013872403761704244
1091,115,3,,,short,
1092,97,4,,,short,
1093,114,2,,,short,
1094,95,9,,,short,
1095,114,2,,,short,
1096,101,2,,,short,
1097,120,3,,,short,
1098,120,2,,,short,
1099,114,2,,,short,
1100,111,3,,,short,
1101,123,3,,,short,
1102,122,4,,,short,
1103,111,5,,,short,
1104,101,2,,,short,
1105,113,2,,,short,
1106,114,3,,,short,
1107,120,2,,,short,
1108,127,2,,,short,
1109,118,5,,,short,
1110,122,2,,,short,
1111,110,2,,,short,
1112,133,2,,,short,
1113,129,3,,,short,
1114,125,2,,,short,
1115,139,2,,,short,
1116,127,2,,,short,
1117,138,6,,,short,
1118,133,2,,,short,
1119,141,3,,,short,
1120,145,2,,,short,
1121,153,7,,,short,
1122,157,9,,,short,
1123,143,2,,,short,
1124,4,4,,,short,
1125,29,2,,,short,
1126,35,3,,,short,
1127,21,3,,,short,
1128,29,2,,,short,
1129,43,2,,,short,
1130,40,3,,,short,
1131,43,5,,,short,
1132,45,4,,,short,
1133,47,4,,,short,
1134,49,2,,,short,
1135,45,2,,,short,
1136,52,4,,,short,
1137,52,3,,,short,
1138,53,5,,,short,
1139,55,3,,,short,
1140,55,2,,,short,
1141,59,2,,,short,
1142,64,2,,,short,
1143,60,2,,,short,
1144,65,2,,,short,
1145,64,2,,,short,
1146,58,2,,,short,
1147,67,2,,,short,
1148,63,2,,,short,
1149,60,2,,,short,
1150,62,5,,,short,
1151,62,2,,,short,
1152,56,2,,,short,
1153,63,4,,,short,
1154,71,22,0.055485966518651786,0.9912720714625776,ok,0.001735485960460102
1155,68,3,,,short,
1156,68,2,,,short,
1157,70,2,,,short,
1158,67,2,,,short,
1159,70,2,,,short,
1160,71,2,,,short,
1161,70,3,,,short,
1162,74,10,0.13369875322809213,0.9825060661359227,ok,0.008920177152098783
1163,73,3,,,short,
1164,71,2,,,short,
1165,75,6,,,short,
1166,88,3,,,short,
1167,82,2,,,short,
1168,89,2,,,short,
1169,87,2,,,short,
1170,89,4,,,short,
1172,86,7,,,short,
1173,94,4,,,short,
1174,82,6,,,short,
1175,94,4,,,short,
1176,81,2,,,short,
1177,98,5,,,short,
1178,82,2,,,short,
1179,82,4,,,short,
1180,100,2,,,short,
1181,108,3,,,short,
1182,108,3,,,short,
1183,101,9,,,short,
1184,98,2,,,short,
1185,101,2,,,short,
1186,104,2,,,short,
1187,102,2,,,short,
1188,103,2,,,short,
1189,98,3,,,short,
1190,112,2,,,short,
1191,102,11,0.03550702565346882,0.9627691429184517,ok,0.0034911999219270668
1192,119,6,,,short,
1193,101,4,,,short,
1194,113,2,,,short,
1195,113,2,,,short,
1196,122,4,,,short,
1197,116,4,,,short,
1198,121,17,0.028729736013089494,0.9588154464703453,ok,0.002105165821671523
1199,101,2,,,short,
1200,107,3,,,short,
1201,113,2,,,short,
1202,120,2,,,short,
1203,120,11,0.07144862740420485,0.7864693815467898,ok,0.01861457225943682
1204,120,2,,,short,
1205,122,3,,,short,
1206,127,2,,,short,
1207,133,4,,,short,
1208,140,2,,,short,
1209,132,2,,,short,
1210,144,2,,,short,
1211,128,5,,,short,
1212,147,2,,,short,
1213,156,3,,,short,
1214,148,4,,,short,
1215,148,4,,,short,
1216,153,2,,,short,
1217,157,2,,,short,
1218,7,4,,,short,
1219,4,2,,,short,
1220,2,2,,,short,
1221,2,2,,,short,
1222,25,2,,,short,
1223,25,2,,,short,
1224,25,2,,,short,
1225,25,3,,,short,
1226,18,4,,,short,
1227,23,3,,,short,
1228,30,2,,,short,
1229,30,2,,,short,
1230,26,2,,,short,
1231,26,2,,,short,
1232,16,4,,,short,
1233,30,5,,,short,
1234,30,2,,,short,
1235,39,5,,,short,
1236,37,2,,,short,
1237,43,2,,,short,
1238,43,3,,,short,
1239,43,3,,,short,
1240,40,2,,,short,
1241,42,2,,,short,
1242,47,2,,,short,
1243,49,2,,,short,
1244,45,2,,,short,
1245,52,3,,,short,
1246,52,2,,,short,
1247,45,2,,,short,
1248,47,3,,,short,
1249,47,2,,,short,
1250,45,2,,,short,
1251,53,2,,,short,
1252,53,2,,,short,
1253,53,2,,,short,
1254,45,2,,,short,
1255,47,4,,,short,
1256,47,2,,,short,
1257,52,2,,,short,
1258,45,2,,,short,
1259,59,2,,,short,
1260,58,2,,,short,
1261,53,2,,,short,
1262,62,4,,,short,
1263,63,2,,,short,
1264,55,2,,,short,
1265,62,2,,,short,
1266,58,15,0.06031326235354911,0.9547753332849281,ok,0.004961361870710413
1267,62,3,,,short,
1268,63,3,,,short,
1269,53,4,,,short,
1270,60,3,,,short,
1271,60,2,,,short,
1272,67,2,,,short,
1273,69,2,,,short,
1274,67,3,,,short,
1275,70,3,,,short,
1276,65,3,,,short,
1277,68,2,,,short,
1278,62,10,0.09278499919020902,0.9232379904790662,ok,0.013377160102843878
1279,67,2,,,short,
1280,71,2,,,short,
1281,71,4,,,short,
1282,70,2,,,short,
1283,74,3,,,short,
1284,70,2,,,short,
1285,71,4,,,short,
1286,74,4,,,short,
1287,76,3,,,short,
1288,76,3,,,short,
1289,67,3,,,short,
1290,76,3,,,short,
1291,75,2,,,short,
1292,81,2,,,short,
1293,68,7,,,short,
1294,71,3,,,short,
1295,81,4,,,short,
1296,76,5,,,short,
1297,74,2,,,short,
1298,74,2,,,short,
1299,81,2,,,short,
1300,80,2,,,short,
1301,83,6,,,short,
1302,86,2,,,short,
1303,86,4,,,short,
1304,85,2,,,short,
1305,78,2,,,short,
1306,88,3,,,short,
1307,76,2,,,short,
1308,92,3,,,short,
1309,86,2,,,short,
1310,88,2,,,short,
1311,88,2,,,short,
1312,89,2,,,short,
1313,87,2,,,short,
1314,86,2,,,short,
1315,81,3,,,short,
1316,91,2,,,short,
1317,86,4,,,short,
1318,100,4,,,short,
1319,77,3,,,short,
1320,93,3,,,short,
1321,98,4,,,short,
1322,98,3,,,short,
1323,82,2,,,short,
1324,93,12,0.01844628016252555,0.8699102002907365,ok,0.0031901287331146263
1325,102,2,,,short,
1326,96,3,,,short,
1327,93,3,,,short,
1328,96,2,,,short,
1329,101,3,,,short,
1330,102,2,,,short,
1331,96,2,,,short,
1332,103,5,,,short,
1333,82,5,,,short,
1334,82,4,,,short,
1335,96,2,,,short,
1336,98,5,,,short,
1337,112,17,0.02641650462753362,0.9744373610514864,ok,0.0015127119422665295
1338,95,3,,,short,
1339,115,4,,,short,
1340,110,3,,,short,
1341,104,13,0.00838284287578449,0.7243720843392493,ok,0.002111039948591023
1342,114,3,,,short,
1343,96,2,,,short,
1344,113,2,,,short,
1345,114,2,,,short,
1346,115,2,,,short,
1347,115,3,,,short,
1348,122,4,,,short,
1349,111,2,,,short,
1350,113,6,,,short,
1351,110,3,,,short,
1352,101,2,,,short,
1353,122,2,,,short,
1354,116,11,0.015750978711446047,0.6469992189546404,ok,0.0058171935072096346
1355,124,3,,,short,
1356,123,4,,,short,
1357,127,2,,,short,
1358,126,3,,,short,
1359,132,3,,,short,
1360,146,3,,,short,
1361,144,3,,,short,
1362,149,2,,,short,
1363,149,3,,,short,
1364,153,4,,,short,
1365,153,12,0.001511155285192769,0.05620292177792496,ok,0.0027693888181628415
1366,13,2,,,short,
1367,16,3,,,short,
1368,25,3,,,short,
1369,29,2,,,short,
1370,30,5,,,short,
1371,29,2,,,short,
1372,16,2,,,short,
1373,30,2,,,short,
1374,39,2,,,short,
1375,41,2,,,short,
1376,39,2,,,short,
1377,38,2,,,short,
1378,43,2,,,short,
1379,45,2,,,short,
1380,42,2,,,short,
1381,42,2,,,short,
1382,45,2,,,short,
1383,50,4,,,short,
1384,49,2,,,short,
1385,53,2,,,short,
1386,47,2,,,short,
1387,53,2,,,short,
1388,55,2,,,short,
1389,53,2,,,short,
1390,52,15,0.33361368949773873,0.986084961415059,ok,0.014978898489603416
1391,58,2,,,short,
1392,57,5,,,short,
1393,57,2,,,short,
1394,53,2,,,short,
1395,59,2,,,short,
1396,60,2,,,short,
1397,53,3,,,short,
1398,58,3,,,short,
1399,55,2,,,short,
1400,65,2,,,short,
1401,63,2,,,short,
1402,65,3,,,short,
1403,65,4,,,short,
1404,60,3,,,short,
1405,67,2,,,short,
1406,71,5,,,short,
1407,68,3,,,short,
1408,71,2,,,short,
1409,73,2,,,short,
1410,71,5,,,short,
1411,68,6,,,short,
1412,84,2,,,short,
1413,80,2,,,short,
1414,78,2,,,short,
1415,76,4,,,short,
1416,73,3,,,short,
1417,71,3,,,short,
1418,84,3,,,short,
1419,80,4,,,short,
1420,76,3,,,short,
1421,87,2,,,short,
1422,82,2,,,short,
1423,81,3,,,short,
1424,84,30,0.01598337895517947,0.9613580549674747,ok,0.0010681549121261806
1425,72,2,,,short,
1426,88,2,,,short,
1427,86,3,,,short,
1428,75,5,,,short,
1429,86,2,,,short,
1430,84,4,,,short,
1431,90,2,,,short,
1432,82,5,,,short,
1433,82,2,,,short,
1434,77,2,,,short,
1435,87,2,,,short,
1436,82,2,,,short,
1437,88,2,,,short,
1438,99,2,,,short,
1439,91,3,,,short,
1440,90,2,,,short,
1441,88,2,,,short,
1442,89,4,,,short,
1443,82,3,,,short,
1444,93,5,,,short,
1445,82,3,,,short,
1446,97,2,,,short,
1447,104,3,,,short,
1448,98,20,0.0068076266216893664,0.9292373126674693,ok,0.0006262003531333476
1449,102,2,,,short,
1450,112,4,,,short,
1451,95,2,,,short,
1452,109,2,,,short,
1453,95,5,,,short,
1454,100,5,,,short,
1455,112,2,,,short,
1456,96,3,,,short,
1457,96,2,,,short,
1458,96,2,,,short,
1459,112,2,,,short,
1460,96,3,,,short,
1461,111,3,,,short,
1462,115,2,,,short,
1463,112,2,,,short,
1464,101,3,,,short,
1465,96,42,0.019444012304562896,0.8943753785240222,ok,0.002227343992989554
1466,114,2,,,short,
1467,112,4,,,short,
1468,120,2,,,short,
1469,112,3,,,short,
1470,120,2,,,short,
1471,111,3,,,short,
1472,101,2,,,short,
1473,120,5,,,short,
1474,116,2,,,short,
1475,119,4,,,short,
1476,125,2,,,short,
1477,115,2,,,short,
1478,125,2,,,short,
1479,118,2,,,short,
1480,125,2,,,short,
1481,119,2,,,short,
1482,123,2,,,short,
1483,118,5,,,short,
1484,133,2,,,short,
1485,125,4,,,short,
1486,117,2,,,short,
1487,120,3,,,short,
1488,132,2,,,short,
1489,132,2,,,short,
1490,119,2,,,short,
1491,127,2,,,short,
1492,140,6,,,short,
1493,134,3,,,short,
1494,134,2,,,short,
1495,142,3,,,short,
1496,155,2,,,short,
1497,145,3,,,short,
1498,151,2,,,short,
1499,152,3,,,short,
1500,153,7,,,short,
1501,153,5,,,short,
1502,147,3,,,short,
1503,147,22,0.043844327893092075,0.9487948106193324,ok,0.0033951814974070666
1504,143,2,,,short,
1505,14,2,,,short,
1506,18,2,,,short,
1507,23,2,,,short,
1508,16,2,,,short,
1509,18,3,,,short,
1510,27,9,,,short,
1511,30,5,,,short,
1512,39,3,,,short,
1513,32,2,,,short,
1514,30,2,,,short,
1515,30,2,,,short,
1516,30,2,,,short,
1517,43,4,,,short,
1518,42,2,,,short,
1519,37,9,,,short,
1520,45,2,,,short,
1521,45,2,,,short,
1523,37,2,,,short,
1524,42,2,,,short,
1525,42,2,,,short,
1526,45,2,,,short,
1527,52,2,,,short,
1528,52,6,,,short,
1529,52,6,,,short,
1530,53,4,,,short,
1531,53,8,,,short,
1532,55,2,,,short,
1533,55,5,,,short,
1534,57,2,,,short,
1535,58,2,,,short,
1536,58,2,,,short,
1537,55,2,,,short,
1538,55,2,,,short,
1539,63,4,,,short,
1540,57,3,,,short,
1541,60,2,,,short,
1542,53,3,,,short,
1543,53,2,,,short,
1544,55,5,,,short,
1545,67,2,,,short,
1546,66,2,,,short,
1547,68,4,,,short,
1548,73,2,,,short,
1549,61,3,,,short,
1550,74,2,,,short,
1551,75,82,0.031497990331815995,0.9781603023789932,ok,0.0015688444126635188
1552,69,4,,,short,
1553,67,2,,,short,
1554,68,2,,,short,
1555,69,2,,,short,
1556,83,2,,,short,
1557,74,4,,,short,
1558,68,2,,,short,
1559,80,2,,,short,
1560,75,4,,,short,
1561,83,2,,,short,
1562,86,4,,,short,
1563,87,2,,,short,
1564,89,22,0.01778078412976475,0.9701692688819138,ok,0.001039292672584361
1565,98,7,,,short,
1566,89,2,,,short,
1567,89,2,,,short,
1568,82,2,,,short,
1569,95,2,,,short,
1570,96,7,,,short,
1571,88,2,,,short,
1572,99,4,,,short,
1573,102,2,,,short,
1574,98,10,0.7578360985533001,0.9802794747020196,ok,0.05374394954687028
1575,95,5,,,short,
1576,96,2,,,short,
1577,99,2,,,short,
1578,105,2,,,short,
1579,96,2,,,short,
1580,107,8,,,short,
1581,107,3,,,short,
1582,115,4,,,short,
1583,114,3,,,short,
1584,104,2,,,short,
1585,120,2,,,short,
1586,120,2,,,short,
1587,126,5,,,short,
1588,120,2,,,short,
1589,127,2,,,short,
1590,133,3,,,short,
1591,133,2,,,short,
1592,132,2,,,short,
1593,147,3,,,short,
1594,147,2,,,short,
1595,151,4,,,short,
1596,153,5,,,short,
1597,153,5,,,short,
1598,147,2,,,short,
1599,147,8,,,short,
1600,3,4,,,short,
1601,18,2,,,short,
1602,25,3,,,short,
1603,29,2,,,short,
1604,30,2,,,short,
1605,25,2,,,short,
1606,21,2,,,short,
1607,23,2,,,short,
1608,32,2,,,short,
1609,23,2,,,short,
1610,16,3,,,short,
1611,40,2,,,short,
1612,39,2,,,short,
1613,39,2,,,short,
1614,39,4,,,short,
1615,39,2,,,short,
1616,45,2,,,short,
1617,43,2,,,short,
1618,42,2,,,short,
1619,53,3,,,short,
1620,55,2,,,short,
1621,53,7,,,short,
1622,60,2,,,short,
1623,53,2,,,short,
1624,57,2,,,short,
1625,59,2,,,short,
1626,55,2,,,short,
1627,53,4,,,short,
1628,62,56,0.004459509234752546,0.9923059381848854,ok,0.00013089433517078587
1629,53,3,,,short,
1630,62,2,,,short,
1631,61,2,,,short,
1632,67,3,,,short,
1633,63,3,,,short,
1634,63,6,,,short,
1635,66,2,,,short,
1636,70,2,,,short,
1637,74,2,,,short,
1638,71,4,,,short,
1639,74,4,,,short,
1640,68,2,,,short,
1641,81,5,,,short,
1642,68,3,,,short,
1643,68,2,,,short,
1644,70,5,,,short,
1645,76,6,,,short,
1646,76,2,,,short,
1647,67,6,,,short,
1648,78,2,,,short,
1649,80,13,0.03931562873899357,0.967519194219281,ok,0.00294085231364853
1650,86,3,,,short,
1651,74,2,,,short,
1652,71,3,,,short,
1653,75,3,,,short,
1654,89,2,,,short,
1655,86,2,,,short,
1656,78,4,,,short,
1657,80,4,,,short,
1658,86,2,,,short,
1659,83,4,,,short,
1660,87,2,,,short,
1661,86,4,,,short,
1662,92,4,,,short,
1663,84,3,,,short,
1665,92,4,,,short,
1667,88,2,,,short,
1668,82,3,,,short,
1669,89,4,,,short,
1670,82,2,,,short,
1671,77,4,,,short,
1672,91,3,,,short,
1673,90,3,,,short,
1674,87,3,,,short,
1675,89,13,0.05779536286797912,0.9936977993285099,ok,0.0018790413883280448
1676,98,4,,,short,
1677,91,3,,,short,
1678,82,2,,,short,
1679,89,4,,,short,
1680,97,21,0.013924319362376543,0.7738450747424063,ok,0.0025091621967060873
1681,109,2,,,short,
1682,98,6,,,short,
1683,101,3,,,short,
1684,104,2,,,short,
1685,103,2,,,short,
1686,98,3,,,short,
1687,114,17,0.0036171594409718016,0.7554445333443974,ok,0.0007276290930169412
1688,112,2,,,short,
1689,104,7,,,short,
1690,97,5,,,short,
1691,107,12,,0.03861460585099541,negative_D,0.00037186913109777737
1692,114,8,,,short,
1693,103,4,,,short,
1694,96,4,,,short,
1695,115,2,,,short,
1696,110,2,,,short,
1697,118,3,,,short,
1698,109,2,,,short,
1699,120,2,,,short,
1700,111,2,,,short,
1701,110,9,,,short,
1702,122,3,,,short,
1703,120,2,,,short,
1704,101,3,,,short,
1705,118,3,,,short,
1706,114,2,,,short,
1707,127,3,,,short,
1708,118,2,,,short,
1709,110,3,,,short,
1710,129,2,,,short,
1711,115,2,,,short,
1712,127,3,,,short,
1713,129,25,0.007419816061435237,0.9882744882740347,ok,0.00026940087887643445
1714,122,2,,,short,
1715,121,2,,,short,
1716,127,11,0.008585725438299085,0.9903758107093855,ok,0.00042318382283902103
1717,140,2,,,short,
1718,133,2,,,short,
1719,141,2,,,short,
1720,148,5,,,short,
1721,152,4,,,short,
1722,153,6,,,short,
1723,157,5,,,short,
1724,143,2,,,short,
1725,13,9,,,short,
1726,2,3,,,short,
1727,4,7,,,short,
1728,16,2,,,short,
1729,21,2,,,short,
1730,23,3,,,short,
1731,23,2,,,short,
1732,31,3,,,short,
1733,16,2,,,short,
1734,22,2,,,short,
1735,30,2,,,short,
1736,30,7,,,short,
1737,39,7,,,short,
1738,30,2,,,short,
1739,39,2,,,short,
1740,29,2,,,short,
1741,37,2,,,short,
1742,30,2,,,short,
1743,35,2,,,short,
1744,30,2,,,short,
1745,39,2,,,short,
1746,30,2,,,short,
1747,38,2,,,short,
1748,38,2,,,short,
1749,42,2,,,short,
1750,43,2,,,short,
1751,42,2,,,short,
1752,42,2,,,short,
1753,51,2,,,short,
1755,53,2,,,short,
1756,52,2,,,short,
1757,53,2,,,short,
1758,47,6,,,short,
1759,58,2,,,short,
1760,52,2,,,short,
1761,57,2,,,short,
1762,58,2,,,short,
1763,52,3,,,short,
1764,58,2,,,short,
1765,60,5,,,short,
1766,55,2,,,short,
1767,62,5,,,short,
1768,63,2,,,short,
1769,62,2,,,short,
1770,63,2,,,short,
1771,64,4,,,short,
1772,60,2,,,short,
1773,55,2,,,short,
1774,67,3,,,short,
1775,60,2,,,short,
1776,63,2,,,short,
1777,66,3,,,short,
1778,63,3,,,short,
1779,62,2,,,short,
1780,70,4,,,short,
1781,68,6,,,short,
1782,66,3,,,short,
1783,67,6,,,short,
1784,67,2,,,short,
1785,68,2,,,short,
1786,58,2,,,short,
1787,74,3,,,short,
1788,70,4,,,short,
1789,62,2,,,short,
1790,76,2,,,short,
1791,80,2,,,short,
1792,72,2,,,short,
1793,83,3,,,short,
1794,73,3,,,short,
1795,74,2,,,short,
1796,73,14,0.06120068790917038,0.9840938056018945,ok,0.0031764758428963966
1797,81,3,,,short,
1798,80,2,,,short,
1799,81,2,,,short,
1800,76,2,,,short,
1801,76,2,,,short,
1802,80,11,0.028649097336326833,0.762286535145869,ok,0.007999239762646
1803,81,2,,,short,
1804,90,5,,,short,
1805,78,2,,,short,
1806,71,4,,,short,
1807,89,2,,,short,
1808,85,2,,,short,
1809,79,2,,,short,
1810,77,3,,,short,
1811,84,2,,,short,
1813,83,2,,,short,
1814,81,2,,,short,
1815,86,2,,,short,
1816,82,5,,,short,
1817,88,5,,,short,
1818,84,3,,,short,
1819,91,2,,,short,
1820,91,2,,,short,
1822,94,3,,,short,
1823,88,2,,,short,
1825,102,2,,,short,
1826,96,2,,,short,
1827,77,27,0.019810772016354172,0.9248630753448427,ok,0.001882210092289784
1828,91,12,0.01977792087484677,0.8963672760411256,ok,0.0030074685437598207
1829,98,8,,,short,
1830,100,4,,,short,
1831,95,2,,,short,
1832,82,8,,,short,
1833,105,2,,,short,
1834,93,2,,,short,
1835,98,2,,,short,
1836,96,2,,,short,
1837,101,3,,,short,
1838,82,8,,,short,
1839,105,2,,,short,
1840,99,4,,,short,
1841,101,5,,,short,
1842,110,7,,,short,
1843,112,3,,,short,
1844,115,3,,,short,
1845,96,4,,,short,
1846,112,2,,,short,
1847,112,2,,,short,
1848,97,2,,,short,
1849,114,2,,,short,
1850,107,4,,,short,
1851,111,2,,,short,
1852,115,2,,,short,
1853,115,2,,,short,
1854,113,2,,,short,
1855,115,3,,,short,
1856,114,2,,,short,
1857,113,3,,,short,
1858,112,3,,,short,
1859,116,2,,,short,
1860,107,2,,,short,
1861,120,2,,,short,
1862,113,9,,,short,
1863,123,7,,,short,
1864,110,2,,,short,
1865,111,4,,,short,
1866,123,5,,,short,
1867,110,2,,,short,
1868,110,3,,,short,
1869,126,2,,,short,
1870,128,3,,,short,
1871,129,2,,,short,
1872,125,7,,,short,
1873,133,3,,,short,
1874,133,2,,,short,
1875,119,2,,,short,
1876,138,2,,,short,
1877,16,3,,,short,
1878,18,2,,,short,
1879,18,2,,,short,
1880,23,6,,,short,
1881,30,2,,,short,
1882,39,4,,,short,
1883,43,2,,,short,
1884,43,7,,,short,
1885,45,2,,,short,
1886,45,3,,,short,
1887,52,2,,,short,
1888,45,2,,,short,
1889,50,4,,,short,
1890,52,2,,,short,
1891,55,4,,,short,
1892,59,3,,,short,
1893,60,2,,,short,
1894,53,2,,,short,
1895,57,4,,,short,
1896,55,2,,,short,
1897,55,2,,,short,
1898,53,3,,,short,
1899,67,4,,,short,
1900,62,5,,,short,
1901,67,2,,,short,
1902,63,4,,,short,
1903,62,2,,,short,
1904,73,2,,,short,
1905,70,2,,,short,
1906,76,4,,,short,
1907,73,8,,,short,
1908,71,2,,,short,
1909,74,3,,,short,
1910,73,3,,,short,
1911,67,2,,,short,
1912,70,2,,,short,
1913,81,7,,,short,
1914,82,7,,,short,
1915,71,2,,,short,
1916,70,4,,,short,
1917,80,2,,,short,
1918,83,7,,,short,
1919,80,4,,,short,
1920,68,2,,,short,
1921,90,2,,,short,
1922,72,2,,,short,
1923,86,4,,,short,
1925,82,10,0.0505255995778115,0.3403129976898428,ok,0.03517314211603883
1926,86,4,,,short,
1927,91,4,,,short,
1928,82,3,,,short,
1929,92,3,,,short,
1930,100,13,0.0022714144404058926,0.3148854432267645,ok,0.0013678108911508926
1931,94,8,,,short,
1932,92,2,,,short,
1933,82,3,,,short,
1934,93,3,,,short,
1935,93,7,,,short,
1936,101,6,,,short,
1937,82,4,,,short,
1938,102,2,,,short,
1939,82,3,,,short,
1940,103,2,,,short,
1941,105,3,,,short,
1942,82,4,,,short,
1943,97,9,,,short,
1944,85,2,,,short,
1945,113,2,,,short,
1946,110,4,,,short,
1947,120,5,,,short,
1948,110,2,,,short,
1949,125,5,,,short,
1950,120,2,,,short,
1951,128,4,,,short,
1952,118,3,,,short,
1953,132,3,,,short,
1954,118,4,,,short,
1955,138,2,,,short,
1956,125,2,,,short,
1957,127,2,,,short,
1958,140,2,,,short,
1959,150,2,,,short,
1960,152,5,,,short,
1961,148,3,,,short,
1962,156,2,,,short,
1963,147,4,,,short,
1964,143,2,,,short,
1965,3,2,,,short,
1966,4,2,,,short,
1967,27,7,,,short,
1968,25,2,,,short,
1969,25,2,,,short,
1970,25,4,,,short,
1971,26,2,,,short,
1972,18,2,,,short,
1973,29,2,,,short,
1974,16,4,,,short,
1975,30,2,,,short,
1976,39,2,,,short,
1977,30,3,,,short,
1978,31,3,,,short,
1979,39,2,,,short,
1980,39,2,,,short,
1981,43,3,,,short,
1982,39,2,,,short,
1983,39,6,,,short,
1984,39,2,,,short,
1985,38,8,,,short,
1986,41,3,,,short,
1987,45,4,,,short,
1988,42,4,,,short,
1989,48,5,,,short,
1990,45,2,,,short,
1991,47,2,,,short,
1992,45,2,,,short,
1993,42,3,,,short,
1994,45,4,,,short,
1995,42,2,,,short,
1996,45,3,,,short,
1997,47,2,,,short,
1998,53,3,,,short,
1999,52,2,,,short,
2000,58,2,,,short,
2001,53,2,,,short,
2002,55,20,0.016808838930783113,0.5872943831775448,ok,0.004696872068006776
2003,58,6,,,short,
2004,60,2,,,short,
2005,53,2,,,short,
2006,58,3,,,short,
2007,62,3,,,short,
2008,60,5,,,short,
2009,63,8,,,short,
2010,61,6,,,short,
2011,66,2,,,short,
2012,63,2,,,short,
2013,67,5,,,short,
2014,62,5,,,short,
2015,65,5,,,short,
2016,66,3,,,short,
2017,69,2,,,short,
2018,68,3,,,short,
2019,65,2,,,short,
2020,75,3,,,short,
2021,58,2,,,short,
2022,78,3,,,short,
2023,76,4,,,short,
2024,68,2,,,short,
2025,74,2,,,short,
2026,71,2,,,short,
2027,70,3,,,short,
2028,66,8,,,short,
2029,68,2,,,short,
2030,71,3,,,short,
2031,83,2,,,short,
2032,84,2,,,short,
2033,71,2,,,short,
2034,76,5,,,short,
2035,68,8,,,short,
2036,76,2,,,short,
2037,78,2,,,short,
2038,84,2,,,short,
2039,74,3,,,short,
2040,73,2,,,short,
2041,76,2,,,short,
2042,76,2,,,short,
2043,75,3,,,short,
2044,84,3,,,short,
2045,78,2,,,short,
2046,90,3,,,short,
2047,75,3,,,short,
2049,88,2,,,short,
2050,81,3,,,short,
2051,93,2,,,short,
